Region,Hour,Technology,Fuel,Value
NO,98,Demand,Coal,-0.0
DK,98,Demand,Coal,-0.0
UK,98,Demand,Coal,-0.0
DE,98,Demand,Gas,-0.0
FR,98,Demand,Gas,-0.0
NO,98,Demand,Gas,-0.0
DK,98,Demand,Gas,-0.0
UK,98,Demand,Gas,-0.0
DE,98,Demand,H2,-10.0
FR,98,Demand,H2,-8.333333333333334
NO,98,Demand,H2,-2.5
DK,98,Demand,H2,-1.6666666666666667
UK,98,Demand,H2,-6.666666666666667
DE,98,Demand,Mobility,-11.207999999999998
FR,98,Demand,Mobility,-9.34
NO,98,Demand,Mobility,-1.5411
DK,98,Demand,Mobility,-1.6811999999999998
UK,98,Demand,Mobility,-8.405999999999999
DE,99,Demand,Power,-38.664
FR,99,Demand,Power,-38.65
NO,99,Demand,Power,-11.676
DK,99,Demand,Power,-8.72
UK,99,Demand,Power,-24.516
DE,99,Demand,Heat,-30.419999999999998
FR,99,Demand,Heat,-20.748
NO,99,Demand,Heat,-4.792
DK,99,Demand,Heat,-14.652000000000001
UK,99,Demand,Heat,-41.788000000000004
DE,99,Demand,Coal,-0.0
FR,99,Demand,Coal,-0.0
NO,99,Demand,Coal,-0.0
DK,99,Demand,Coal,-0.0
UK,99,Demand,Coal,-0.0
DE,99,Demand,Gas,-0.0
FR,99,Demand,Gas,-0.0
NO,99,Demand,Gas,-0.0
DK,99,Demand,Gas,-0.0
UK,99,Demand,Gas,-0.0
DE,99,Demand,H2,-10.0
FR,99,Demand,H2,-8.333333333333334
NO,99,Demand,H2,-2.5
DK,99,Demand,H2,-1.6666666666666667
UK,99,Demand,H2,-6.666666666666667
DE,99,Demand,Mobility,-10.728
FR,99,Demand,Mobility,-8.94
NO,99,Demand,Mobility,-1.4751
DK,99,Demand,Mobility,-1.6092
UK,99,Demand,Mobility,-8.046
DE,100,Demand,Power,-35.748
FR,100,Demand,Power,-37.65
NO,100,Demand,Power,-11.984
DK,100,Demand,Power,-8.648
UK,100,Demand,Power,-25.11
DE,100,Demand,Heat,-30.851999999999997
FR,100,Demand,Heat,-18.704
NO,100,Demand,Heat,-4.588
DK,100,Demand,Heat,-13.788
UK,100,Demand,Heat,-37.293
DE,100,Demand,Coal,-0.0
FR,100,Demand,Coal,-0.0
NO,100,Demand,Coal,-0.0
DK,100,Demand,Coal,-0.0
UK,100,Demand,Coal,-0.0
DE,100,Demand,Gas,-0.0
FR,100,Demand,Gas,-0.0
NO,100,Demand,Gas,-0.0
DK,100,Demand,Gas,-0.0
UK,100,Demand,Gas,-0.0
DE,100,Demand,H2,-10.0
FR,100,Demand,H2,-8.333333333333334
NO,100,Demand,H2,-2.5
DK,100,Demand,H2,-1.6666666666666667
UK,100,Demand,H2,-6.666666666666667
DE,100,Demand,Mobility,-10.26
FR,100,Demand,Mobility,-8.55
NO,100,Demand,Mobility,-1.41075
DK,100,Demand,Mobility,-1.5390000000000001
UK,100,Demand,Mobility,-7.695
DE,101,Demand,Power,-39.816
FR,101,Demand,Power,-43.35
NO,101,Demand,Power,-12.53
DK,101,Demand,Power,-9.44
UK,101,Demand,Power,-27.081000000000003
DE,101,Demand,Heat,-34.956
FR,101,Demand,Heat,-16.688
NO,101,Demand,Heat,-4.396
DK,101,Demand,Heat,-12.984
UK,101,Demand,Heat,-32.891
DE,101,Demand,Coal,-0.0
FR,101,Demand,Coal,-0.0
NO,101,Demand,Coal,-0.0
DK,101,Demand,Coal,-0.0
UK,101,Demand,Coal,-0.0
DE,101,Demand,Gas,-0.0
FR,101,Demand,Gas,-0.0
NO,101,Demand,Gas,-0.0
DK,101,Demand,Gas,-0.0
UK,101,Demand,Gas,-0.0
DE,101,Demand,H2,-10.0
FR,101,Demand,H2,-8.333333333333334
NO,101,Demand,H2,-2.5
DK,101,Demand,H2,-1.6666666666666667
UK,101,Demand,H2,-6.666666666666667
DE,101,Demand,Mobility,-11.688
FR,101,Demand,Mobility,-9.74
NO,101,Demand,Mobility,-1.6071
DK,101,Demand,Mobility,-1.7532
UK,101,Demand,Mobility,-8.766
DE,102,Demand,Power,-39.996
FR,102,Demand,Power,-43.75000000000001
NO,102,Demand,Power,-13.356
DK,102,Demand,Power,-9.472
UK,102,Demand,Power,-27.486
DE,102,Demand,Heat,-36.395999999999994
FR,102,Demand,Heat,-15.064
NO,102,Demand,Heat,-4.3
DK,102,Demand,Heat,-12.564
UK,102,Demand,Heat,-29.419
DE,102,Demand,Coal,-0.0
FR,102,Demand,Coal,-0.0
NO,102,Demand,Coal,-0.0
DK,102,Demand,Coal,-0.0
UK,102,Demand,Coal,-0.0
DE,102,Demand,Gas,-0.0
FR,102,Demand,Gas,-0.0
NO,102,Demand,Gas,-0.0
DK,102,Demand,Gas,-0.0
UK,102,Demand,Gas,-0.0
DE,102,Demand,H2,-10.0
FR,102,Demand,H2,-8.333333333333334
NO,102,Demand,H2,-2.5
DK,102,Demand,H2,-1.6666666666666667
UK,102,Demand,H2,-6.666666666666667
DE,102,Demand,Mobility,-13.152
FR,102,Demand,Mobility,-10.959999999999999
NO,102,Demand,Mobility,-1.8083999999999998
DK,102,Demand,Mobility,-1.9727999999999999
UK,102,Demand,Mobility,-9.863999999999999
DE,103,Demand,Power,-37.980000000000004
FR,103,Demand,Power,-42.24999999999999
NO,103,Demand,Power,-13.244
DK,103,Demand,Power,-8.744
UK,103,Demand,Power,-26.433
DE,103,Demand,Heat,-41.112
FR,103,Demand,Heat,-13.915999999999999
NO,103,Demand,Heat,-4.18
DK,103,Demand,Heat,-12.072
UK,103,Demand,Heat,-26.939
DE,103,Demand,Coal,-0.0
FR,103,Demand,Coal,-0.0
NO,103,Demand,Coal,-0.0
DK,103,Demand,Coal,-0.0
UK,103,Demand,Coal,-0.0
DE,103,Demand,Gas,-0.0
FR,103,Demand,Gas,-0.0
NO,103,Demand,Gas,-0.0
DK,103,Demand,Gas,-0.0
UK,103,Demand,Gas,-0.0
DE,103,Demand,H2,-10.0
FR,103,Demand,H2,-8.333333333333334
NO,103,Demand,H2,-2.5
DK,103,Demand,H2,-1.6666666666666667
UK,103,Demand,H2,-6.666666666666667
DE,103,Demand,Mobility,-17.16
FR,103,Demand,Mobility,-14.3
NO,103,Demand,Mobility,-2.3595
DK,103,Demand,Mobility,-2.574
UK,103,Demand,Mobility,-12.870000000000001
DE,104,Demand,Power,-36.756
FR,104,Demand,Power,-41.9
NO,104,Demand,Power,-13.566
DK,104,Demand,Power,-8.672
UK,104,Demand,Power,-26.676
DE,104,Demand,Heat,-49.068
FR,104,Demand,Heat,-13.23
NO,104,Demand,Heat,-4.164000000000001
DK,104,Demand,Heat,-12.0
UK,104,Demand,Heat,-25.42
DE,104,Demand,Coal,-0.0
FR,104,Demand,Coal,-0.0
NO,104,Demand,Coal,-0.0
DK,104,Demand,Coal,-0.0
UK,104,Demand,Coal,-0.0
DE,104,Demand,Gas,-0.0
FR,104,Demand,Gas,-0.0
NO,104,Demand,Gas,-0.0
DK,104,Demand,Gas,-0.0
UK,104,Demand,Gas,-0.0
DE,104,Demand,H2,-10.0
FR,104,Demand,H2,-8.333333333333334
NO,104,Demand,H2,-2.5
DK,104,Demand,H2,-1.6666666666666667
UK,104,Demand,H2,-6.666666666666667
DE,104,Demand,Mobility,-21.828000000000003
FR,104,Demand,Mobility,-18.19
NO,104,Demand,Mobility,-3.0013500000000004
DK,104,Demand,Mobility,-3.2742000000000004
UK,104,Demand,Mobility,-16.371000000000002
DE,105,Demand,Power,-32.760000000000005
FR,105,Demand,Power,-42.449999999999996
NO,105,Demand,Power,-12.936
DK,105,Demand,Power,-8.312
UK,105,Demand,Power,-25.892999999999997
DE,105,Demand,Heat,-35.532000000000004
FR,105,Demand,Heat,-11.732000000000001
NO,105,Demand,Heat,-3.9600000000000004
DK,105,Demand,Heat,-11.244
UK,105,Demand,Heat,-22.227
DE,105,Demand,Coal,-0.0
FR,105,Demand,Coal,-0.0
NO,105,Demand,Coal,-0.0
DK,105,Demand,Coal,-0.0
UK,105,Demand,Coal,-0.0
DE,105,Demand,Gas,-0.0
FR,105,Demand,Gas,-0.0
NO,105,Demand,Gas,-0.0
DK,105,Demand,Gas,-0.0
UK,105,Demand,Gas,-0.0
DE,105,Demand,H2,-10.0
FR,105,Demand,H2,-8.333333333333334
NO,105,Demand,H2,-2.5
DK,105,Demand,H2,-1.6666666666666667
UK,105,Demand,H2,-6.666666666666667
DE,105,Demand,Mobility,-24.492
FR,105,Demand,Mobility,-20.41
NO,105,Demand,Mobility,-3.3676500000000003
DK,105,Demand,Mobility,-3.6738000000000004
UK,105,Demand,Mobility,-18.369
DE,106,Demand,Power,-38.556000000000004
FR,106,Demand,Power,-52.449999999999996
NO,106,Demand,Power,-13.915999999999999
DK,106,Demand,Power,-9.712
UK,106,Demand,Power,-29.376
DE,106,Demand,Heat,-29.483999999999998
FR,106,Demand,Heat,-10.962
NO,106,Demand,Heat,-3.788
DK,106,Demand,Heat,-10.656
UK,106,Demand,Heat,-20.584
DE,106,Demand,Coal,-0.0
FR,106,Demand,Coal,-0.0
NO,106,Demand,Coal,-0.0
DK,106,Demand,Coal,-0.0
UK,106,Demand,Coal,-0.0
DE,106,Demand,Gas,-0.0
FR,106,Demand,Gas,-0.0
NO,106,Demand,Gas,-0.0
DK,106,Demand,Gas,-0.0
UK,106,Demand,Gas,-0.0
DE,106,Demand,H2,-10.0
FR,106,Demand,H2,-8.333333333333334
NO,106,Demand,H2,-2.5
DK,106,Demand,H2,-1.6666666666666667
UK,106,Demand,H2,-6.666666666666667
DE,106,Demand,Mobility,-22.884
FR,106,Demand,Mobility,-19.07
NO,106,Demand,Mobility,-3.14655
DK,106,Demand,Mobility,-3.4326
UK,106,Demand,Mobility,-17.163
DE,107,Demand,Power,-38.988
FR,107,Demand,Power,-59.85
NO,107,Demand,Power,-14.686
DK,107,Demand,Power,-10.128
UK,107,Demand,Power,-31.86
DE,107,Demand,Heat,-18.035999999999998
FR,107,Demand,Heat,-10.528
NO,107,Demand,Heat,-3.628
DK,107,Demand,Heat,-10.104000000000001
UK,107,Demand,Heat,-19.747
DE,107,Demand,Coal,-0.0
FR,107,Demand,Coal,-0.0
NO,107,Demand,Coal,-0.0
DK,107,Demand,Coal,-0.0
UK,107,Demand,Coal,-0.0
DE,107,Demand,Gas,-0.0
FR,107,Demand,Gas,-0.0
NO,107,Demand,Gas,-0.0
DK,107,Demand,Gas,-0.0
UK,107,Demand,Gas,-0.0
DE,107,Demand,H2,-10.0
FR,107,Demand,H2,-8.333333333333334
NO,107,Demand,H2,-2.5
DK,107,Demand,H2,-1.6666666666666667
UK,107,Demand,H2,-6.666666666666667
DE,107,Demand,Mobility,-16.644000000000002
FR,107,Demand,Mobility,-13.870000000000001
NO,107,Demand,Mobility,-2.28855
DK,107,Demand,Mobility,-2.4966
UK,107,Demand,Mobility,-12.483
DE,108,Demand,Power,-42.876000000000005
FR,108,Demand,Power,-66.05
NO,108,Demand,Power,-16.044
DK,108,Demand,Power,-10.808
UK,108,Demand,Power,-35.667
DE,108,Demand,Heat,-23.724
FR,108,Demand,Heat,-11.676
NO,108,Demand,Heat,-3.7600000000000002
DK,108,Demand,Heat,-10.632
UK,108,Demand,Heat,-22.227
DE,108,Demand,Coal,-0.0
FR,108,Demand,Coal,-0.0
NO,108,Demand,Coal,-0.0
DK,108,Demand,Coal,-0.0
UK,108,Demand,Coal,-0.0
DE,108,Demand,Gas,-0.0
FR,108,Demand,Gas,-0.0
NO,108,Demand,Gas,-0.0
DK,108,Demand,Gas,-0.0
UK,108,Demand,Gas,-0.0
DE,108,Demand,H2,-10.0
FR,108,Demand,H2,-8.333333333333334
NO,108,Demand,H2,-2.5
DK,108,Demand,H2,-1.6666666666666667
UK,108,Demand,H2,-6.666666666666667
DE,108,Demand,Mobility,-11.207999999999998
FR,108,Demand,Mobility,-9.34
NO,108,Demand,Mobility,-1.5411
DK,108,Demand,Mobility,-1.6811999999999998
UK,108,Demand,Mobility,-8.405999999999999
DE,109,Demand,Power,-41.616
FR,109,Demand,Power,-65.75
NO,109,Demand,Power,-15.75
DK,109,Demand,Power,-10.064
UK,109,Demand,Power,-35.235
DE,109,Demand,Heat,-29.483999999999998
FR,109,Demand,Heat,-12.698
NO,109,Demand,Heat,-3.872
DK,109,Demand,Heat,-11.088
UK,109,Demand,Heat,-24.490000000000002
DE,109,Demand,Coal,-0.0
FR,109,Demand,Coal,-0.0
NO,109,Demand,Coal,-0.0
DK,109,Demand,Coal,-0.0
UK,109,Demand,Coal,-0.0
DE,109,Demand,Gas,-0.0
FR,109,Demand,Gas,-0.0
NO,109,Demand,Gas,-0.0
DK,109,Demand,Gas,-0.0
UK,109,Demand,Gas,-0.0
DE,109,Demand,H2,-10.0
FR,109,Demand,H2,-8.333333333333334
NO,109,Demand,H2,-2.5
DK,109,Demand,H2,-1.6666666666666667
UK,109,Demand,H2,-6.666666666666667
DE,109,Demand,Mobility,-7.032
FR,109,Demand,Mobility,-5.859999999999999
NO,109,Demand,Mobility,-0.9669
DK,109,Demand,Mobility,-1.0548
UK,109,Demand,Mobility,-5.274
DE,110,Demand,Power,-37.188
FR,110,Demand,Power,-59.50000000000001
NO,110,Demand,Power,-14.854
DK,110,Demand,Power,-8.968
UK,110,Demand,Power,-32.481
DE,110,Demand,Heat,-44.46
FR,110,Demand,Heat,-13.719999999999999
NO,110,Demand,Heat,-3.984
DK,110,Demand,Heat,-11.544
UK,110,Demand,Heat,-26.784
DE,110,Demand,Coal,-0.0
FR,110,Demand,Coal,-0.0
NO,110,Demand,Coal,-0.0
DK,110,Demand,Coal,-0.0
UK,110,Demand,Coal,-0.0
DE,110,Demand,Gas,-0.0
FR,110,Demand,Gas,-0.0
NO,110,Demand,Gas,-0.0
DK,110,Demand,Gas,-0.0
UK,110,Demand,Gas,-0.0
DE,110,Demand,H2,-10.0
FR,110,Demand,H2,-8.333333333333334
NO,110,Demand,H2,-2.5
DK,110,Demand,H2,-1.6666666666666667
UK,110,Demand,H2,-6.666666666666667
DE,110,Demand,Mobility,-4.452
FR,110,Demand,Mobility,-3.7100000000000004
NO,110,Demand,Mobility,-0.6121500000000001
DK,110,Demand,Mobility,-0.6678000000000001
UK,110,Demand,Mobility,-3.339
DE,111,Demand,Power,-34.848
FR,111,Demand,Power,-58.1
NO,111,Demand,Power,-14.027999999999999
DK,111,Demand,Power,-7.992000000000001
UK,111,Demand,Power,-29.7
DE,111,Demand,Heat,-63.972
FR,111,Demand,Heat,-14.574000000000002
NO,111,Demand,Heat,-4.072
DK,111,Demand,Heat,-11.927999999999999
UK,111,Demand,Heat,-28.613
DE,111,Demand,Coal,-0.0
FR,111,Demand,Coal,-0.0
NO,111,Demand,Coal,-0.0
DK,111,Demand,Coal,-0.0
UK,111,Demand,Coal,-0.0
DE,111,Demand,Gas,-0.0
FR,111,Demand,Gas,-0.0
NO,111,Demand,Gas,-0.0
DK,111,Demand,Gas,-0.0
UK,111,Demand,Gas,-0.0
DE,111,Demand,H2,-10.0
FR,111,Demand,H2,-8.333333333333334
NO,111,Demand,H2,-2.5
DK,111,Demand,H2,-1.6666666666666667
UK,111,Demand,H2,-6.666666666666667
DE,111,Demand,Mobility,-2.8680000000000003
FR,111,Demand,Mobility,-2.39
NO,111,Demand,Mobility,-0.39435000000000003
DK,111,Demand,Mobility,-0.4302
UK,111,Demand,Mobility,-2.1510000000000002
DE,112,Demand,Power,-29.736
FR,112,Demand,Power,-55.8
NO,112,Demand,Power,-14.098
DK,112,Demand,Power,-7.048
UK,112,Demand,Power,-25.731
DE,112,Demand,Heat,-73.008
FR,112,Demand,Heat,-15.372
NO,112,Demand,Heat,-4.164000000000001
DK,112,Demand,Heat,-12.312
UK,112,Demand,Heat,-30.349
DE,112,Demand,Coal,-0.0
FR,112,Demand,Coal,-0.0
NO,112,Demand,Coal,-0.0
DK,112,Demand,Coal,-0.0
UK,112,Demand,Coal,-0.0
DE,112,Demand,Gas,-0.0
FR,112,Demand,Gas,-0.0
NO,112,Demand,Gas,-0.0
DK,112,Demand,Gas,-0.0
UK,112,Demand,Gas,-0.0
DE,112,Demand,H2,-10.0
FR,112,Demand,H2,-8.333333333333334
NO,112,Demand,H2,-2.5
DK,112,Demand,H2,-1.6666666666666667
UK,112,Demand,H2,-6.666666666666667
DE,112,Demand,Mobility,-1.476
FR,112,Demand,Mobility,-1.23
NO,112,Demand,Mobility,-0.20295
DK,112,Demand,Mobility,-0.22139999999999999
UK,112,Demand,Mobility,-1.107
DE,113,Demand,Power,-29.016
FR,113,Demand,Power,-57.5
NO,113,Demand,Power,-13.566
DK,113,Demand,Power,-6.456
UK,113,Demand,Power,-23.328
DE,113,Demand,Heat,-68.724
FR,113,Demand,Heat,-15.96
NO,113,Demand,Heat,-4.228
DK,113,Demand,Heat,-12.576
UK,113,Demand,Heat,-31.62
DE,113,Demand,Coal,-0.0
FR,113,Demand,Coal,-0.0
NO,113,Demand,Coal,-0.0
DK,113,Demand,Coal,-0.0
UK,113,Demand,Coal,-0.0
DE,113,Demand,Gas,-0.0
FR,113,Demand,Gas,-0.0
NO,113,Demand,Gas,-0.0
DK,113,Demand,Gas,-0.0
UK,113,Demand,Gas,-0.0
DE,113,Demand,H2,-10.0
FR,113,Demand,H2,-8.333333333333334
NO,113,Demand,H2,-2.5
DK,113,Demand,H2,-1.6666666666666667
UK,113,Demand,H2,-6.666666666666667
DE,113,Demand,Mobility,-1.2240000000000002
FR,113,Demand,Mobility,-1.02
NO,113,Demand,Mobility,-0.1683
DK,113,Demand,Mobility,-0.1836
UK,113,Demand,Mobility,-0.918
DE,114,Demand,Power,-25.884
FR,114,Demand,Power,-55.0
NO,114,Demand,Power,-13.104000000000001
DK,114,Demand,Power,-5.56
UK,114,Demand,Power,-20.277
DE,114,Demand,Heat,-55.8
FR,114,Demand,Heat,-16.464
NO,114,Demand,Heat,-4.268000000000001
DK,114,Demand,Heat,-12.768
UK,114,Demand,Heat,-32.736
DE,114,Demand,Coal,-0.0
FR,114,Demand,Coal,-0.0
NO,114,Demand,Coal,-0.0
DK,114,Demand,Coal,-0.0
UK,114,Demand,Coal,-0.0
DE,114,Demand,Gas,-0.0
FR,114,Demand,Gas,-0.0
NO,114,Demand,Gas,-0.0
DK,114,Demand,Gas,-0.0
UK,114,Demand,Gas,-0.0
DE,114,Demand,H2,-10.0
FR,114,Demand,H2,-8.333333333333334
NO,114,Demand,H2,-2.5
DK,114,Demand,H2,-1.6666666666666667
UK,114,Demand,H2,-6.666666666666667
DE,114,Demand,Mobility,-1.2240000000000002
FR,114,Demand,Mobility,-1.02
NO,114,Demand,Mobility,-0.1683
DK,114,Demand,Mobility,-0.1836
UK,114,Demand,Mobility,-0.918
DE,115,Demand,Power,-26.028000000000002
FR,115,Demand,Power,-52.1
NO,115,Demand,Power,-11.886
DK,115,Demand,Power,-5.056
UK,115,Demand,Power,-19.386
DE,115,Demand,Heat,-51.444
FR,115,Demand,Heat,-16.939999999999998
NO,115,Demand,Heat,-4.3
DK,115,Demand,Heat,-12.912
UK,115,Demand,Heat,-33.759
DE,115,Demand,Coal,-0.0
FR,115,Demand,Coal,-0.0
NO,115,Demand,Coal,-0.0
DK,115,Demand,Coal,-0.0
UK,115,Demand,Coal,-0.0
DE,115,Demand,Gas,-0.0
FR,115,Demand,Gas,-0.0
NO,115,Demand,Gas,-0.0
DK,115,Demand,Gas,-0.0
UK,115,Demand,Gas,-0.0
DE,115,Demand,H2,-10.0
FR,115,Demand,H2,-8.333333333333334
NO,115,Demand,H2,-2.5
DK,115,Demand,H2,-1.6666666666666667
UK,115,Demand,H2,-6.666666666666667
DE,115,Demand,Mobility,-1.476
FR,115,Demand,Mobility,-1.23
NO,115,Demand,Mobility,-0.20295
DK,115,Demand,Mobility,-0.22139999999999999
UK,115,Demand,Mobility,-1.107
DE,116,Demand,Power,-24.695999999999998
FR,116,Demand,Power,-47.3
NO,116,Demand,Power,-11.676
DK,116,Demand,Power,-4.944
UK,116,Demand,Power,-18.522
DE,116,Demand,Heat,-54.9
FR,116,Demand,Heat,-17.416
NO,116,Demand,Heat,-4.32
DK,116,Demand,Heat,-12.995999999999999
UK,116,Demand,Heat,-34.782000000000004
DE,116,Demand,Coal,-0.0
FR,116,Demand,Coal,-0.0
NO,116,Demand,Coal,-0.0
DK,116,Demand,Coal,-0.0
UK,116,Demand,Coal,-0.0
DE,116,Demand,Gas,-0.0
FR,116,Demand,Gas,-0.0
NO,116,Demand,Gas,-0.0
DK,116,Demand,Gas,-0.0
UK,116,Demand,Gas,-0.0
DE,116,Demand,H2,-10.0
FR,116,Demand,H2,-8.333333333333334
NO,116,Demand,H2,-2.5
DK,116,Demand,H2,-1.6666666666666667
UK,116,Demand,H2,-6.666666666666667
DE,116,Demand,Mobility,-2.1359999999999997
FR,116,Demand,Mobility,-1.7799999999999998
NO,116,Demand,Mobility,-0.29369999999999996
DK,116,Demand,Mobility,-0.32039999999999996
UK,116,Demand,Mobility,-1.6019999999999999
DE,117,Demand,Power,-22.5
FR,117,Demand,Power,-42.0
NO,117,Demand,Power,-11.158
DK,117,Demand,Power,-4.96
UK,117,Demand,Power,-17.28
DE,117,Demand,Heat,-64.728
FR,117,Demand,Heat,-17.892
NO,117,Demand,Heat,-4.344
DK,117,Demand,Heat,-13.116000000000001
UK,117,Demand,Heat,-35.805
DE,117,Demand,Coal,-0.0
FR,117,Demand,Coal,-0.0
NO,117,Demand,Coal,-0.0
DK,117,Demand,Coal,-0.0
UK,117,Demand,Coal,-0.0
DE,117,Demand,Gas,-0.0
FR,117,Demand,Gas,-0.0
NO,117,Demand,Gas,-0.0
DK,117,Demand,Gas,-0.0
UK,117,Demand,Gas,-0.0
DE,117,Demand,H2,-10.0
FR,117,Demand,H2,-8.333333333333334
NO,117,Demand,H2,-2.5
DK,117,Demand,H2,-1.6666666666666667
UK,117,Demand,H2,-6.666666666666667
DE,117,Demand,Mobility,-2.8680000000000003
FR,117,Demand,Mobility,-2.39
NO,117,Demand,Mobility,-0.39435000000000003
DK,117,Demand,Mobility,-0.4302
UK,117,Demand,Mobility,-2.1510000000000002
DE,118,Demand,Power,-19.44
FR,118,Demand,Power,-38.65
NO,118,Demand,Power,-10.948
DK,118,Demand,Power,-4.816
UK,118,Demand,Power,-15.498000000000001
DE,118,Demand,Heat,-55.8
FR,118,Demand,Heat,-18.242
NO,118,Demand,Heat,-4.3839999999999995
DK,118,Demand,Heat,-13.284
UK,118,Demand,Heat,-36.58
DE,118,Demand,Coal,-0.0
FR,118,Demand,Coal,-0.0
NO,118,Demand,Coal,-0.0
DK,118,Demand,Coal,-0.0
UK,118,Demand,Coal,-0.0
DE,118,Demand,Gas,-0.0
FR,118,Demand,Gas,-0.0
NO,118,Demand,Gas,-0.0
DK,118,Demand,Gas,-0.0
UK,118,Demand,Gas,-0.0
DE,118,Demand,H2,-10.0
FR,118,Demand,H2,-8.333333333333334
NO,118,Demand,H2,-2.5
DK,118,Demand,H2,-1.6666666666666667
UK,118,Demand,H2,-6.666666666666667
DE,118,Demand,Mobility,-5.292
FR,118,Demand,Mobility,-4.41
NO,118,Demand,Mobility,-0.72765
DK,118,Demand,Mobility,-0.7938
UK,118,Demand,Mobility,-3.969
DE,119,Demand,Power,-17.496
FR,119,Demand,Power,-37.4
NO,119,Demand,Power,-10.654
DK,119,Demand,Power,-4.752
UK,119,Demand,Power,-14.229000000000001
DE,119,Demand,Heat,-49.068
FR,119,Demand,Heat,-18.592
NO,119,Demand,Heat,-4.4319999999999995
DK,119,Demand,Heat,-13.488
UK,119,Demand,Heat,-37.385999999999996
DE,119,Demand,Coal,-0.0
FR,119,Demand,Coal,-0.0
NO,119,Demand,Coal,-0.0
DK,119,Demand,Coal,-0.0
UK,119,Demand,Coal,-0.0
DE,119,Demand,Gas,-0.0
FR,119,Demand,Gas,-0.0
NO,119,Demand,Gas,-0.0
DK,119,Demand,Gas,-0.0
UK,119,Demand,Gas,-0.0
DE,119,Demand,H2,-10.0
FR,119,Demand,H2,-8.333333333333334
NO,119,Demand,H2,-2.5
DK,119,Demand,H2,-1.6666666666666667
UK,119,Demand,H2,-6.666666666666667
DE,119,Demand,Mobility,-10.728
FR,119,Demand,Mobility,-8.94
NO,119,Demand,Mobility,-1.4751
DK,119,Demand,Mobility,-1.6092
UK,119,Demand,Mobility,-8.046
DE,120,Demand,Power,-16.776
FR,120,Demand,Power,-37.8
NO,120,Demand,Power,-10.514000000000001
DK,120,Demand,Power,-4.656
UK,120,Demand,Power,-13.797
DE,120,Demand,Heat,-36.612
FR,120,Demand,Heat,-18.746000000000002
NO,120,Demand,Heat,-4.4639999999999995
DK,120,Demand,Heat,-13.607999999999999
UK,120,Demand,Heat,-37.696000000000005
DE,120,Demand,Coal,-0.0
FR,120,Demand,Coal,-0.0
NO,120,Demand,Coal,-0.0
DK,120,Demand,Coal,-0.0
UK,120,Demand,Coal,-0.0
DE,120,Demand,Gas,-0.0
FR,120,Demand,Gas,-0.0
NO,120,Demand,Gas,-0.0
DK,120,Demand,Gas,-0.0
UK,120,Demand,Gas,-0.0
DE,120,Demand,H2,-10.0
FR,120,Demand,H2,-8.333333333333334
NO,120,Demand,H2,-2.5
DK,120,Demand,H2,-1.6666666666666667
UK,120,Demand,H2,-6.666666666666667
DE,120,Demand,Mobility,-14.388000000000002
FR,120,Demand,Mobility,-11.99
NO,120,Demand,Mobility,-1.97835
DK,120,Demand,Mobility,-2.1582
UK,120,Demand,Mobility,-10.791
DE,1,Battery,Power,-0.0
DE,2,Battery,Power,-0.0
DE,3,Battery,Power,-0.0
DE,4,Battery,Power,-0.0
DE,5,Battery,Power,-0.0
DE,6,Battery,Power,-0.0
DE,7,Battery,Power,-0.0
DE,8,Battery,Power,-0.0
DE,9,Battery,Power,-0.0
DE,10,Battery,Power,-0.0
DE,11,Battery,Power,-0.0
DE,12,Battery,Power,-0.0
DE,13,Battery,Power,-0.0
DE,14,Battery,Power,-0.0
DE,15,Battery,Power,-0.0
DE,16,Battery,Power,-0.0
DE,17,Battery,Power,-0.0
DE,18,Battery,Power,-0.0
DE,19,Battery,Power,-0.0
DE,20,Battery,Power,-0.0
DE,21,Battery,Power,-0.0
DE,22,Battery,Power,-0.0
DE,23,Battery,Power,-0.0
DE,24,Battery,Power,-0.0
DE,25,Battery,Power,-0.0
DE,26,Battery,Power,-0.0
DE,27,Battery,Power,-0.0
DE,28,Battery,Power,-0.0
DE,29,Battery,Power,-2.835930850000004
DE,30,Battery,Power,-16.666666666666664
DE,31,Battery,Power,-16.666666666666664
DE,32,Battery,Power,-0.0
DE,33,Battery,Power,-0.0
DE,34,Battery,Power,-0.0
DE,35,Battery,Power,-0.0
DE,36,Battery,Power,-0.0
DE,37,Battery,Power,-0.0
DE,38,Battery,Power,-0.0
DE,39,Battery,Power,-0.0
DE,40,Battery,Power,-0.0
DE,41,Battery,Power,-0.0
DE,42,Battery,Power,-0.0
DE,43,Battery,Power,-0.0
DE,44,Battery,Power,-0.0
DE,45,Battery,Power,-0.0
DE,46,Battery,Power,-0.0
DE,47,Battery,Power,-0.0
DE,48,Battery,Power,-0.0
DE,49,Battery,Power,-0.0
DE,50,Battery,Power,-0.0
DE,51,Battery,Power,-16.666666666666664
DE,52,Battery,Power,-6.154416559144849
DE,53,Battery,Power,-0.0
DE,54,Battery,Power,-0.0
DE,55,Battery,Power,-9.069984746795175
DE,56,Battery,Power,-7.773281415584529
DE,57,Battery,Power,-16.666666666666664
DE,58,Battery,Power,-0.2777777777777778
DE,59,Battery,Power,-0.2777777777777778
DE,60,Battery,Power,-0.0
DE,61,Battery,Power,-0.0
DE,62,Battery,Power,-0.0
DE,63,Battery,Power,-0.0
DE,64,Battery,Power,-0.0
DE,65,Battery,Power,-0.0
